No.,Item #,Item Dim - Length,Item Dim - Width,Item Dim - Height,Item Weight,Material type,Returns,Package Answer,EF Rating,Fragile Rating,Cost ($),Dim - Length,Dim - Width,Dim - Height,Weight Capacity (LBs),EF Rating,Fragile Rating,Cost ($),Dim - Length,Dim - Width,Dim - Height,Weight Capacity (LBs),EF Rating,Fragile Rating,Cost ($),Dim - Length,Dim - Width,Dim - Height,Weight Capacity (LBs),EF Rating,Fragile Rating,Cost ($),Dim - Length,Dim - Width,Dim - Height,Weight Capacity (LBs),EF Rating,Fragile Rating,Cost ($),Dim - Length,Dim - Width,Dim - Height,Weight Capacity (LBs),EF Rating,Fragile Rating,Cost ($),Dim - Length,Dim - Width,Dim - Height,Weight Capacity (LBs),EF Rating,Fragile Rating,Cost ($),Dim - Length,Dim - Width,Dim - Height,Weight Capacity (LBs),EF Rating,Fragile Rating,Cost ($),Dim - Length,Dim - Width,Dim - Height,Weight Capacity (LBs),EF Rating,Fragile Rating,Cost ($),Dim - Length,Dim - Width,Dim - Height,Weight Capacity (LBs),EF Rating,Fragile Rating,Cost ($),Dim - Length,Dim - Width,Dim - Height,Weight Capacity (LBs),EF Rating,Fragile Rating,Cost ($),Dim - Length,Dim - Width,Dim - Height,Weight Capacity (LBs),EF Rating,Fragile Rating,Cost ($),Dim - Length,Dim - Width,Dim - Height,Weight Capacity (LBs),EF Rating,Fragile Rating,Cost ($),Dim - Length,Dim - Width,Dim - Height,Weight Capacity (LBs),EF Rating,Fragile Rating,Cost ($),Dim - Length,Dim - Width,Dim - Height,Weight Capacity (LBs),EF Rating,Fragile Rating,Cost ($),Dim - Length,Dim - Width,Dim - Height,Weight Capacity (LBs)
239,338,18,17,16,21,2,1,4,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
240,339,3,4,20,28,3,0,10,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
241,340,7,6,18,37,3,0,5,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
242,341,21,15,10,12,4,1,9,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
243,342,14,19,20,18,4,0,10,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
244,343,7,5,22,12,4,0,9,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
245,344,7,9,19,5,1,1,9,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
246,345,1,9,11,14,3,1,2,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
247,346,7,9,21,7,2,0,9,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
248,347,16,1,22,10,1,0,9,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
249,348,12,7,6,7,3,0,7,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
250,349,20,16,15,29,3,0,10,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
251,350,3,8,23,13,4,1,9,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
252,351,15,4,19,37,1,0,5,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
253,352,17,1,12,32,4,1,5,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
254,353,3,10,1,18,2,1,3,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
255,354,22,13,18,15,1,0,9,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
256,355,7,15,3,5,2,1,7,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
257,356,14,3,11,6,4,1,7,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
258,357,13,3,8,8,1,1,7,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
259,358,18,9,18,5,3,1,8,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
260,359,17,1,16,38,1,0,5,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
261,360,5,16,8,21,1,1,4,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
262,361,7,12,19,3,1,1,9,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
263,362,13,18,22,30,2,1,5,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
264,363,13,15,23,9,3,1,9,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
265,364,17,13,1,37,2,1,5,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
266,365,4,12,19,26,3,0,10,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
267,366,12,12,8,11,4,0,7,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
268,367,23,15,12,13,3,1,9,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
269,368,17,7,5,8,2,0,8,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
270,369,11,11,17,10,4,0,8,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
271,370,6,5,6,25,1,1,10,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
272,371,1,17,3,26,1,1,10,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
273,372,2,7,11,22,2,0,4,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
274,373,5,10,9,28,3,1,10,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
275,374,8,8,12,22,1,1,4,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
276,375,21,16,18,27,1,1,10,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
277,376,6,10,16,34,2,0,5,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
278,377,13,12,17,13,2,1,8,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
279,378,11,4,19,5,2,0,9,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
280,379,19,19,23,36,3,1,5,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
281,380,4,8,17,35,1,0,5,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
282,381,6,13,5,19,3,0,3,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
283,382,8,12,22,5,1,1,9,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
284,383,5,7,6,39,3,0,5,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
285,384,14,8,17,13,3,0,8,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
286,385,22,14,3,10,1,1,9,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
287,386,2,7,1,11,4,1,13,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
288,387,19,8,8,37,1,1,5,6,7,2.5,8,10,2,10,6,7,2.5,16,12,12,15,6,7,2.5,18,16,18,20,6,7,2.5,18,18,24,25,6,7,2.5,24,20,24,40,8,5,2.0,9,9,2,8,8,5,2.0,16,12,12,12,8,5,2.0,18,16,18,16,8,5,2.0,18,18,24,20,8,5,2.0,24,20,24,30,3,1,0.6,4,6,2,5,3,1,0.6,6,7,2,8,3,1,0.6,7,11,4,15,8,3,0.3,4,1,6,3,8,3,0.3,5,1,6,5
